company_id,industry
25752,non-profit organizations
9263869,software development
206706,insurance
2328049,retail
36612,real estate
3064987,software development
45127,financial services
18924711,civil engineering
2750410,biotechnology research
4992099,automation machinery manufacturing
2106853,financial services
101974235,it services and it consulting
14657,mental health care
2897,hospitals and health care
25296,construction
33295996,utilities
2388479,higher education
10043307,software development
89545053,hospitals and health care
58011764,construction
2640556,software development
2638267,wellness and fitness services
258149,it services and it consulting
89740418,hospitals and health care
74081323,software development
93205951,retail
18181136,hospitals and health care
95748737,business consulting and services
99353909,financial services
1284913,it services and it consulting
89534474,software development
1377,telecommunications
459293,software development
2100290,hospitals and health care
22657,law practice
3125763,hospitality
28725265,software development
4473718,travel arrangements
2935299,utilities
81619340,hospitals and health care
81964186,government administration
42349294,animation and post-production
101103596,computer and network security
15177661,political organizations
3056912,retail
91507537,it services and it consulting
2525169,software development
69295416,"technology, information and internet"
77764260,it services and it consulting
94173393,industrial machinery manufacturing
1465287,chemical manufacturing
26067,motor vehicle manufacturing
1248216,retail
69483179,e-learning providers
50432,hospitals and health care
17987209,construction
82538982,human resources services
22338645,hospitals and health care
1206052,software development
90663137,food and beverage services
80910036,advertising services
78759665,"technology, information and internet"
2368390,facilities services
79173274,it services and it consulting
222474,research services
2871184,food and beverage manufacturing
76184891,software development
65513825,manufacturing
112861,insurance
973991,non-profit organizations
81943338,real estate
101994165,food and beverage services
8453,oil and gas
48782552,advertising services
1817492,it services and it consulting
1495405,biotechnology research
86969238,hospitals and health care
6403355,financial services
67531411,retail
2200014,higher education
2664486,restaurants
2245363,banking
149825,software development
95064821,software development
818627,financial services
9272534,food and beverage services
783421,restaurants
2457082,real estate
10788836,hospitals and health care
5073544,food and beverage services
3474439,mental health care
10372776,staffing and recruiting
100532895,software development
298669,architecture and planning
540477,medical equipment manufacturing
688222,non-profit organizations
76133108,business consulting and services
16203703,non-profit organizations
1036202,renewable energy semiconductor manufacturing
10408350,staffing and recruiting
3132483,recreational facilities
284165,motor vehicle manufacturing
16154524,business consulting and services
30598588,hospitals and health care
10705,it services and it consulting
11076962,mental health care
1120816,airlines and aviation
74679636,software development
10454704,manufacturing
10577631,retail
34912254,software development
81539213,higher education
328489,higher education
19225878,staffing and recruiting
84868857,hospitals and health care
84321807,staffing and recruiting
1050934,staffing and recruiting
83526782,staffing and recruiting
137779,staffing and recruiting
30136608,staffing and recruiting
2618313,staffing and recruiting
74722548,hospitals and health care
2912983,staffing and recruiting
2692884,hospitals and health care
18727976,human resources services
3898491,restaurants
16363,e-learning providers
18493045,truck transportation
1258846,hospitals and health care
77756703,accounting
1185424,food and beverage services
2579830,restaurants
3738422,software development
35951080,software development
1407633,real estate
14853,retail
37901267,it services and it consulting
3068622,restaurants
13465471,it services and it consulting
355506,non-profit organizations
409640,construction
81816821,human resources services
46899,it services and it consulting
81415569,renewable energy semiconductor manufacturing
392739,software development
3735584,software development
51592480,it services and it consulting
29367946,education administration programs
22958,higher education
11357247,staffing and recruiting
1381054,it services and it consulting
373234,software development
1750455,staffing and recruiting
1810300,it services and it consulting
5143068,fundraising
7803563,restaurants
42211,"appliances, electrical, and electronics manufacturing"
64870247,consumer services
34221236,mental health care
941488,retail
165472,retail
124905,hospitals and health care
40928644,hospitals and health care
9328779,hospitals and health care
89818467,it services and it consulting
530735,staffing and recruiting
2664556,hospitals and health care
68137089,biotechnology research
9430135,hospitals and health care
3851600,pharmaceutical manufacturing
1225121,truck transportation
1189097,human resources services
15826652,it services and it consulting
469180,telecommunications
74803946,real estate
2281119,hospitals and health care
291954,restaurants
27172557,mental health care
1224,armed forces
1329898,biotechnology research
58430215,hospitals and health care
1169849,hospitals and health care
82285957,hospitals and health care
298270,business consulting and services
5584,computer networking products
38293,banking
89544310,staffing and recruiting
102659043,business consulting and services
542088,staffing and recruiting
12620272,software development
251539,it services and it consulting
68262959,staffing and recruiting
643088,medical equipment manufacturing
71186255,staffing and recruiting
27008813,software development
1903990,it services and it consulting
56419140,staffing and recruiting
221027,motor vehicle manufacturing
54350335,outsourcing and offshoring consulting
2556683,accounting
57568,hospitality
2630770,human resources services
84299748,it services and it consulting
91116602,e-learning providers
99062951,it services and it consulting
18271004,computers and electronics manufacturing
1732280,staffing and recruiting
18744547,it services and it consulting
1073013,staffing and recruiting
19332,higher education
28143637,software development
96687,business consulting and services
5044,international affairs
89290788,staffing and recruiting
101405337,it services and it consulting
95736607,it services and it consulting
3862704,airlines and aviation
22294659,staffing and recruiting
453599,government administration
33631,business consulting and services
81814529,advertising services
20491162,government administration
22333951,aviation and aerospace component manufacturing
76521590,retail
491462,defense and space manufacturing
10842755,financial services
93366468,software development
3135599,biotechnology research
1092777,financial services
35435108,software development
10294984,software development
35692038,retail
35449965,staffing and recruiting
10360760,it services and it consulting
13221092,staffing and recruiting
34741559,staffing and recruiting
4245359,chemical manufacturing
14804844,staffing and recruiting
101983943,staffing and recruiting
164178,furniture and home furnishings manufacturing
5039,aviation and aerospace component manufacturing
557279,medical equipment manufacturing
52186828,staffing and recruiting
10301627,it services and it consulting
107191,hospitals and health care
78996142,staffing and recruiting
14602356,industrial machinery manufacturing
102310886,computer games
18558027,software development
15143,truck transportation
28874,non-profit organizations
101099416,professional training and coaching
162683,computers and electronics manufacturing
87182127,software development
230813,business consulting and services
6096,higher education
28354,hospitals and health care
12959267,venture capital and private equity principals
19337,higher education
76607885,software development
33255011,biotechnology research
3501318,construction
2548109,hospitals and health care
13179,software development
672722,software development
77632334,it services and it consulting
676658,telecommunications
12596773,software development
11279458,staffing and recruiting
71193275,public relations and communications services
101453276,public relations and communications services
26519,higher education
445579,packaging and containers manufacturing
10507274,staffing and recruiting
1612488,civic and social organizations
5509,business consulting and services
16270166,advertising services
86207539,staffing and recruiting
307537,industrial machinery manufacturing
72201,political organizations
163020,hospitals and health care
89242,medical equipment manufacturing
9148556,government administration
2289109,software development
84061,medical equipment manufacturing
111324,law practice
63290331,medical practices
13293878,human resources services
311792,utilities
12517,medical equipment manufacturing
12627190,architecture and planning
93109954,it services and it consulting
73895172,furniture and home furnishings manufacturing
877499,automation machinery manufacturing
98081413,staffing and recruiting
1165758,insurance
71273585,it services and it consulting
4001311,biotechnology research
905676,civil engineering
720051,it services and it consulting
2972806,utilities
94813135,software development
65670355,food and beverage services
74956728,it services and it consulting
365662,hospitals and health care
45993,mental health care
3797139,education administration programs
81507963,automation machinery manufacturing
584683,it services and it consulting
7939802,retail apparel and fashion
5366082,software development
10503904,consumer services
1136,software development
1729930,civic and social organizations
15205556,law practice
102291377,it services and it consulting
1126777,hospitals and health care
35624918,staffing and recruiting
695473,non-profit organizations
26103,higher education
100231844,manufacturing
3200679,industrial machinery manufacturing
3061662,staffing and recruiting
292287,staffing and recruiting
603280,non-profit organizations
606862,wholesale building materials
6650168,business consulting and services
2092737,truck transportation
132688,real estate
365944,"appliances, electrical, and electronics manufacturing"
136573,airlines and aviation
5355,security and investigations
489607,computer and network security
783215,textile manufacturing
215953,hospitals and health care
951132,truck transportation
86687933,staffing and recruiting
91728999,higher education
21368,advertising services
22434,insurance
15254452,staffing and recruiting
13780,higher education
1431185,"appliances, electrical, and electronics manufacturing"
102257756,advertising services
392486,events services
600339,government administration
65744448,civil engineering
90944194,professional training and coaching
289513,performing arts
97891266,human resources services
6648815,accounting
91079912,advertising services
73999443,retail apparel and fashion
86809924,staffing and recruiting
11511,government administration
5712977,hospitals and health care
2190633,construction
810300,entertainment providers
88397753,higher education
33280309,automation machinery manufacturing
30663635,construction
6597526,truck transportation
4027854,real estate
1271599,defense and space manufacturing
25058244,software development
96172021,truck transportation
65312315,food and beverage services
9448797,financial services
101694510,restaurants
4724571,real estate
1374480,construction
18543091,staffing and recruiting
99278278,staffing and recruiting
15098,packaging and containers manufacturing
19105433,education administration programs
58409863,retail
4860009,individual and family services
71234685,staffing and recruiting
7034,non-profit organizations
42696067,it services and it consulting
111265,software development
33253240,business consulting and services
34223726,biotechnology research
78708714,staffing and recruiting
19415667,biotechnology research
28631042,wholesale building materials
94094358,insurance
9562,it services and it consulting
18652997,software development
37024614,staffing and recruiting
165775,motor vehicle manufacturing
15114517,higher education
78284914,software development
6970,financial services
2031039,machinery manufacturing
28953588,construction
11804756,retail
90434546,business consulting and services
218367,higher education
11477851,construction
43458,biotechnology research
86800,software development
10584789,education administration programs
62986252,civic and social organizations
16061202,professional training and coaching
3997424,book and periodical publishing
416108,motor vehicle manufacturing
205110,defense and space manufacturing
35673496,advertising services
82804969,pharmaceutical manufacturing
3716339,business consulting and services
1979353,paper and forest product manufacturing
10964358,mental health care
23557,it services and it consulting
237961,staffing and recruiting
28919778,public safety
10866295,financial services
64743304,construction
5179983,software development
2400874,civil engineering
60568087,hospitals and health care
9354834,financial services
1503821,manufacturing
7959205,international affairs
1944535,civic and social organizations
101761399,media production
10481,printing services
15185325,software development
95948397,mental health care
1295230,staffing and recruiting
80890277,staffing and recruiting
79892169,telecommunications
7970989,staffing and recruiting
21738,motor vehicle manufacturing
781868,environmental services
10516296,software development
79026605,it services and it consulting
90947088,software development
125048,software development
105027,staffing and recruiting
867761,human resources services
3672378,financial services
360270,textile manufacturing
1182417,human resources services
3481186,machinery manufacturing
5210,business consulting and services
75448584,staffing and recruiting
10509944,medical equipment manufacturing
1092280,staffing and recruiting
67880,"appliances, electrical, and electronics manufacturing"
494870,industrial machinery manufacturing
35471403,real estate
101602268,law practice
100463467,human resources services
348981,staffing and recruiting
2730196,staffing and recruiting
5219754,wholesale building materials
59811473,hospitals and health care
1376949,industrial machinery manufacturing
2338127,retail
3115862,retail
87735,motor vehicle manufacturing
15702234,motor vehicle manufacturing
61003797,individual and family services
14548179,staffing and recruiting
1716792,industrial machinery manufacturing
6608050,staffing and recruiting
5280359,staffing and recruiting
2123337,musicians
16331,business consulting and services
27238830,non-profit organizations
79389296,insurance
35596656,law practice
1145944,wellness and fitness services
18836111,staffing and recruiting
92887945,business consulting and services
98548642,it services and it consulting
35578353,insurance
9031,advertising services
1290387,financial services
5034,it services and it consulting
83101780,it services and it consulting
10127906,it services and it consulting
163551,environmental services
16237235,non-profit organizations
47027,architecture and planning
90991597,staffing and recruiting
6977,travel arrangements
211281,it services and it consulting
24789625,accounting
59147406,food and beverage manufacturing
75514502,it services and it consulting
16120434,law practice
37942,book and periodical publishing
10121132,banking
70982340,machinery manufacturing
152101,motor vehicle manufacturing
3333693,staffing and recruiting
86762720,business consulting and services
91021,motor vehicle manufacturing
227013,software development
1360209,advertising services
18465000,it services and it consulting
1660811,staffing and recruiting
5264,truck transportation
27253098,staffing and recruiting
74134329,advertising services
95735233,advertising services
42385408,staffing and recruiting
3498236,wellness and fitness services
84854286,mental health care
22293588,mining
80032157,consumer services
705508,manufacturing
8722436,machinery manufacturing
84079810,construction
91373554,renewable energy semiconductor manufacturing
63233,chemical manufacturing
2963361,construction
1280243,financial services
72010234,it services and it consulting
100224097,staffing and recruiting
43281842,wellness and fitness services
10873816,staffing and recruiting
887894,truck transportation
18420959,staffing and recruiting
15142348,higher education
10855640,advertising services
1121984,government administration
2198,"appliances, electrical, and electronics manufacturing"
3605891,business consulting and services
2916425,it services and it consulting
80438124,advertising services
71244066,industrial machinery manufacturing
33044782,government administration
2697825,industrial machinery manufacturing
207590,business consulting and services
15183110,semiconductor manufacturing
1939404,staffing and recruiting
1515688,advertising services
995453,financial services
3618960,it services and it consulting
1271542,mining
11700280,staffing and recruiting
13625069,it services and it consulting
4517088,real estate
931495,business consulting and services
5382177,government administration
11433680,software development
79589378,government relations services
242157,non-profit organizations
74235055,industrial machinery manufacturing
133367,banking
93789633,financial services
2762589,real estate
3719550,medical practices
1146340,airlines and aviation
287777,financial services
19135516,hospitality
90433074,environmental services
37519,chemical manufacturing
87731464,airlines and aviation
5714300,government administration
41397,software development
493599,staffing and recruiting
93340550,religious institutions
63416202,medical practices
11408919,wholesale building materials
90390893,security and investigations
807020,professional training and coaching
90544613,advertising services
5301939,hospitality
771125,hospitals and health care
3213234,sporting goods manufacturing
74474116,hospitals and health care
57694178,hospitality
2723730,staffing and recruiting
19798,broadcast media production and distribution
3611842,book and periodical publishing
28136170,business consulting and services
80976084,individual and family services
2307358,motor vehicle manufacturing
5383773,staffing and recruiting
4268901,motor vehicle manufacturing
100548540,oil and gas
79784024,facilities services
92637104,higher education
143706,staffing and recruiting
2207055,food and beverage manufacturing
1101054,restaurants
1251913,hospitals and health care
822071,mental health care
2044818,wholesale
10689129,it services and it consulting
2367316,staffing and recruiting
33270357,non-profit organizations
860124,financial services
428857,government relations services
1177054,government administration
100447982,business consulting and services
99969132,business consulting and services
304021,public relations and communications services
67147553,hospitality
965942,advertising services
5441,hospitals and health care
834250,hospitals and health care
82229976,telecommunications
82274366,education administration programs
10028072,construction
109180,staffing and recruiting
9428364,staffing and recruiting
4811997,government administration
20190,real estate
3912963,manufacturing
85885,hospitals and health care
29002,religious institutions
81420575,human resources services
461567,education administration programs
2954538,human resources services
235945,business consulting and services
11016997,software development
613196,wellness and fitness services
92886953,advertising services
69351386,construction
36916,retail
15102029,higher education
705661,entertainment providers
135357,staffing and recruiting
89875986,government administration
339731,education administration programs
80291848,fundraising
98051823,staffing and recruiting
223873,telecommunications
519574,it services and it consulting
3272381,computers and electronics manufacturing
2745764,"transportation, logistics, supply chain and storage"
235327,it services and it consulting
2980051,truck transportation
96642,manufacturing
75039888,civic and social organizations
2341681,civil engineering
505524,"technology, information and internet"
307726,furniture and home furnishings manufacturing
3062514,staffing and recruiting
99921596,advertising services
2359411,retail office equipment
74580,hospitals and health care
74319721,facilities services
80040053,construction
54409,financial services
19070263,non-profit organizations
69119012,spectator sports
77577019,staffing and recruiting
3948062,primary and secondary education
570739,staffing and recruiting
2510617,retail apparel and fashion
1014710,human resources services
69518525,wellness and fitness services
3076,it services and it consulting
545477,staffing and recruiting
40741999,telecommunications
3624367,wellness and fitness services
90660959,insurance
530677,staffing and recruiting
2132152,hospitality
100569651,it services and it consulting
24833,government administration
15505894,wellness and fitness services
1200486,real estate
98303247,hospitals and health care
100123,food and beverage manufacturing
1495075,staffing and recruiting
3150288,real estate
14258,law practice
1674880,financial services
76202,financial services
4803413,it services and it consulting
1628221,it services and it consulting
80981316,insurance
1885550,it services and it consulting
91672494,staffing and recruiting
35619034,insurance
545613,staffing and recruiting
3757,higher education
516902,it services and it consulting
82337136,truck transportation
5094986,financial services
1830587,wholesale building materials
101631788,wholesale building materials
5536040,software development
69138199,accounting
29559,biotechnology research
2986,wholesale building materials
3728894,utilities
1829381,market research
3163836,software development
115641,non-profit organizations
101504,oil and gas
5378847,shipbuilding
1771124,real estate
14392433,it services and it consulting
46713,manufacturing
1332922,law practice
34629472,staffing and recruiting
33191355,financial services
81562059,construction
33515314,aviation and aerospace component manufacturing
48257,it services and it consulting
11128,media production
64685243,government administration
90461207,financial services
285650,human resources services
35457319,staffing and recruiting
10894643,government administration
18458,motor vehicle manufacturing
68510389,software development
3178377,aviation and aerospace component manufacturing
70468356,utilities
1165014,defense and space manufacturing
246904,staffing and recruiting
1407039,wellness and fitness services
1683487,non-profit organizations
110287,financial services
16166804,staffing and recruiting
274603,staffing and recruiting
90948026,beverage manufacturing
96327010,staffing and recruiting
87677,software development
312058,human resources services
43296,machinery manufacturing
99308446,staffing and recruiting
2925954,renewable energy semiconductor manufacturing
2933416,staffing and recruiting
514701,construction
71582,civil engineering
129645,computer hardware manufacturing
64754684,truck transportation
727156,hospitals and health care
3548324,software development
10387646,mental health care
458327,it services and it consulting
33186925,truck transportation
128026,it services and it consulting
213536,staffing and recruiting
86351288,software development
54283931,industrial machinery manufacturing
354988,hospitals and health care
12981134,software development
93279191,staffing and recruiting
7954392,hospitals and health care
59755,retail office equipment
102097,wellness and fitness services
2953394,retail
327271,industrial machinery manufacturing
1126457,hospitality
40878377,construction
23506,business consulting and services
27138619,staffing and recruiting
74722887,staffing and recruiting
18184803,advertising services
166586,higher education
164244,education administration programs
3975,business consulting and services
81883692,venture capital and private equity principals
81886,non-profit organizations
3605800,hospitals and health care
231715,education administration programs
3752251,plastics manufacturing
100810715,facilities services
35870,non-profit organizations
11818978,software development
13332022,it services and it consulting
11137552,it services and it consulting
66347,information services
4848080,staffing and recruiting
838605,utilities
94226011,higher education
20576,higher education
7009523,construction
145554,professional training and coaching
89767974,biotechnology research
304782,it services and it consulting
147505,it services and it consulting
112249,it services and it consulting
10355175,staffing and recruiting
42453506,human resources services
11869640,wholesale building materials
110618,chemical manufacturing
82345415,it services and it consulting
4841327,wellness and fitness services
1672939,non-profit organizations
39796,law practice
15208003,pharmaceutical manufacturing
5471644,civil engineering
25174692,it services and it consulting
563797,staffing and recruiting
796037,education administration programs
231127,staffing and recruiting
97465483,law practice
234658,industrial machinery manufacturing
2191784,staffing and recruiting
6762949,food and beverage manufacturing
12627115,real estate
82859598,security and investigations
9439796,chemical manufacturing
2394853,financial services
148189,it services and it consulting
307553,financial services
29120681,law practice
91445468,software development
64270051,software development
72679563,it services and it consulting
1955208,architecture and planning
2688901,wholesale building materials
9428663,law practice
64086143,primary and secondary education
15360898,hospitals and health care
87804,advertising services
1279498,government administration
4319345,non-profit organizations
18094287,software development
5249400,staffing and recruiting
413363,events services
333918,industrial machinery manufacturing
88169973,paper and forest product manufacturing
101929984,utilities
3740047,defense and space manufacturing
121708,construction
10945787,construction
83066897,government administration
2448616,pharmaceutical manufacturing
14478256,it services and it consulting
15912454,food and beverage services
1224963,semiconductor manufacturing
88965564,staffing and recruiting
100033,financial services
13405241,market research
1279359,it services and it consulting
295604,food and beverage services
28974940,travel arrangements
53714,truck transportation
2610819,security and investigations
10025737,software development
937678,construction
76679021,hospitality
1681064,hospitals and health care
239755,design services
15176310,construction
88125,food and beverage manufacturing
10011193,it services and it consulting
46723,hospitality
10762,spectator sports
63439,hospitals and health care
93859455,retail
3092503,it services and it consulting
15962867,software development
13761943,it services and it consulting
27238136,staffing and recruiting
7210039,food and beverage manufacturing
110264,textile manufacturing
80893305,it services and it consulting
133882,it services and it consulting
2474282,it services and it consulting
13047130,medical equipment manufacturing
3921,legislative offices
89186,restaurants
79027511,law practice
67141995,food and beverage services
1921392,financial services
44543,non-profit organizations
27003461,food and beverage services
14839088,motor vehicle manufacturing
7589561,staffing and recruiting
4612261,consumer services
2240141,wholesale
19173111,insurance
1348828,machinery manufacturing
9476328,restaurants
30017,it services and it consulting
42342,hospitals and health care
13437,non-profit organizations
468525,architecture and planning
1940403,it services and it consulting
138828,it services and it consulting
18958367,"appliances, electrical, and electronics manufacturing"
27181930,it services and it consulting
78730039,food and beverage services
76742552,motor vehicle manufacturing
994464,education administration programs
792461,food and beverage services
82759208,real estate
1136638,think tanks
348837,motor vehicle manufacturing
59268,financial services
33962,insurance
270020,staffing and recruiting
25014658,business consulting and services
4805509,"transportation, logistics, supply chain and storage"
7632,hospitals and health care
15424534,telecommunications
700137,civil engineering
384570,it services and it consulting
59819,banking
233972,hospitals and health care
3807696,professional training and coaching
10877113,philanthropic fundraising services
80860036,staffing and recruiting
318375,insurance
52149033,executive offices
76794605,it services and it consulting
91687076,higher education
2793026,security and investigations
936620,fundraising
2409046,financial services
100923073,information services
28667405,software development
77918098,construction
10448147,software development
2484328,medical equipment manufacturing
40723158,software development
7030702,hospitals and health care
98446229,retail
1270134,truck transportation
13356179,it services and it consulting
35674851,hospitals and health care
1445217,hospitals and health care
22964,computer hardware manufacturing
3719466,non-profit organizations
11361546,staffing and recruiting
16256551,law practice
1647800,software development
26779,wholesale building materials
42952721,it services and it consulting
15088102,it services and it consulting
52965993,government administration
84554192,automation machinery manufacturing
11690772,food and beverage manufacturing
74197817,industrial machinery manufacturing
70746579,law practice
618326,printing services
10882554,medical practices
35708385,retail
75474929,accounting
79852356,hospitals and health care
3135862,industrial machinery manufacturing
50226,it services and it consulting
12580368,computer networking products
10410330,retail apparel and fashion
807133,banking
47663090,staffing and recruiting
10694264,machinery manufacturing
102623703,broadcast media production and distribution
3107808,medical equipment manufacturing
84061370,hospitals and health care
2224,real estate
18457519,business consulting and services
1838991,hospitals and health care
278965,gambling facilities and casinos
77876545,banking
103468936,business consulting and services
15944,information services
10464972,non-profit organizations
1556457,it services and it consulting
87347,staffing and recruiting
61134,hospitals and health care
32773,hospitals and health care
2255436,human resources services
1069814,software development
101762083,non-profit organizations
943426,truck transportation
374520,manufacturing
99198114,oil and gas
94512788,aviation and aerospace component manufacturing
3625572,defense and space manufacturing
48289,non-profit organizations
206250,staffing and recruiting
10055464,financial services
101728268,mental health care
2352463,it services and it consulting
70422914,advertising services
506086,staffing and recruiting
99256034,insurance
740469,staffing and recruiting
27099627,entertainment providers
55450,travel arrangements
100620908,it services and it consulting
33289415,biotechnology research
17962490,computers and electronics manufacturing
70539579,non-profit organizations
62886397,motor vehicle manufacturing
7773,higher education
451962,hospitals and health care
67731729,business consulting and services
86917702,civil engineering
8479639,retail apparel and fashion
6440282,staffing and recruiting
106707,staffing and recruiting
166391,business consulting and services
151199,it services and it consulting
68189,utilities
79900648,law practice
25264,financial services
148227,book and periodical publishing
2048969,telecommunications
14489170,it services and it consulting
96689783,hospitality
88405569,software development
10834213,it services and it consulting
223399,hospitality
18852745,law practice
16211127,staffing and recruiting
2123540,banking
1960149,banking
84085,business consulting and services
2583163,food and beverage manufacturing
3645136,hospitality
768483,staffing and recruiting
16179848,software development
13185421,it services and it consulting
230641,it services and it consulting
866905,public safety
35463670,hospitals and health care
68481859,financial services
521084,consumer services
1224253,manufacturing
27682,financial services
31060078,outsourcing and offshoring consulting
84169674,it services and it consulting
37205710,construction
2860360,hospitals and health care
69573781,investment management
98619,accounting
75053811,non-profit organizations
76864267,it services and it consulting
1051105,biotechnology research
871108,it services and it consulting
86342523,staffing and recruiting
143331,oil and gas
1136547,insurance
9430082,law practice
10518752,manufacturing
3879913,non-profit organizations
18167344,it services and it consulting
10175915,travel arrangements
33238205,it services and it consulting
10612514,it services and it consulting
9313238,staffing and recruiting
401116,"appliances, electrical, and electronics manufacturing"
58113,construction
4406757,primary and secondary education
406084,renewable energy semiconductor manufacturing
2643510,construction
137758,entertainment providers
33278562,it services and it consulting
29038355,broadcast media production and distribution
77707346,software development
96924141,law practice
81942254,advertising services
11352933,security and investigations
15085867,entertainment providers
2058838,staffing and recruiting
11076214,software development
3336351,wholesale building materials
64216,"museums, historical sites, and zoos"
18023803,staffing and recruiting
35599412,advertising services
2452204,events services
3690322,it services and it consulting
95466,accounting
94630952,construction
25041996,law practice
101471417,telecommunications
11133123,staffing and recruiting
9667254,truck transportation
110021,it services and it consulting
79197,staffing and recruiting
2997739,law practice
18605010,hospitals and health care
96831,farming
1677664,law practice
90426215,business consulting and services
103399562,environmental services
28154423,entertainment providers
10087198,higher education
77979779,software development
65805500,insurance
28624819,software development
43876,staffing and recruiting
766351,construction
2507823,financial services
85666674,travel arrangements
1756231,machinery manufacturing
24973087,it services and it consulting
17877,higher education
69245128,non-profit organizations
72106258,staffing and recruiting
43222781,staffing and recruiting
93321824,chemical manufacturing
18472499,staffing and recruiting
13018811,investment management
2149985,it services and it consulting
103378042,financial services
1248708,business consulting and services
81021391,construction
82311111,financial services
8558,hospitals and health care
3795582,it services and it consulting
2345420,biotechnology research
73022349,staffing and recruiting
23301,financial services
1156293,it services and it consulting
3149870,it services and it consulting
57349682,hospitals and health care
9237399,retail apparel and fashion
585873,software development
4128972,machinery manufacturing
78304106,it services and it consulting
94847878,business consulting and services
60714575,hospitals and health care
55234449,hospitals and health care
7312936,machinery manufacturing
4849016,professional training and coaching
3968463,civil engineering
6549,it services and it consulting
27001971,manufacturing
36118000,truck transportation
789643,software development
95739247,staffing and recruiting
221162,it services and it consulting
8268170,construction
18799378,it services and it consulting
576101,chemical manufacturing
36120217,motor vehicle manufacturing
13412,it services and it consulting
902762,wholesale
779147,manufacturing
608239,packaging and containers manufacturing
9293417,renewable energy semiconductor manufacturing
717995,food and beverage manufacturing
80772,government administration
8208643,industrial machinery manufacturing
41914,government administration
391896,real estate
25034266,construction
18621681,non-profit organizations
2620935,staffing and recruiting
86525,public relations and communications services
64498770,manufacturing
15539,government administration
1017879,environmental services
77608712,staffing and recruiting
4644,higher education
64641,non-profit organizations
106573,law practice
10800,it services and it consulting
57958,environmental services
78579135,retail
641230,construction
67090115,staffing and recruiting
121071,hospitals and health care
102814738,it services and it consulting
794068,hospitals and health care
2132275,advertising services
31661,law practice
2111459,retail luxury goods and jewelry
868336,staffing and recruiting
86933895,non-profit organizations
5369561,it services and it consulting
2055609,banking
48179,chemical manufacturing
104216,it services and it consulting
27097933,staffing and recruiting
15179693,pharmaceutical manufacturing
18099865,real estate
18554,law practice
4999732,travel arrangements
1460748,law practice
162616,beverage manufacturing
27683698,it services and it consulting
85660605,oil and gas
98518693,truck transportation
97185,printing services
1277348,non-profit organizations
73826049,renewable energy semiconductor manufacturing
61719312,hospitals and health care
1550714,construction
12580161,non-profit organizations
9261843,wholesale building materials
98993904,biotechnology research
988615,book and periodical publishing
1574275,food and beverage manufacturing
1386018,construction
42747663,food and beverage services
102080301,advertising services
13185265,it services and it consulting
10419224,it services and it consulting
5041471,motor vehicle manufacturing
78340677,real estate
18359518,investment banking
84029199,hospitals and health care
88890346,software development
5352284,staffing and recruiting
3231546,computer and network security
166224,medical equipment manufacturing
15402222,international trade and development
13202040,it services and it consulting
1134536,wholesale
51704387,business consulting and services
51651885,staffing and recruiting
21120,advertising services
35634764,government administration
9251041,food and beverage services
65636348,it services and it consulting
1380955,mental health care
139732,truck transportation
556266,professional training and coaching
2869329,design services
151755,staffing and recruiting
64672598,it services and it consulting
41996,software development
74796810,staffing and recruiting
66621046,non-profit organizations
2942073,law practice
1737013,mental health care
728312,plastics manufacturing
5397240,staffing and recruiting
69726003,non-profit organizations
1321226,hospitals and health care
66752741,business consulting and services
10173006,business consulting and services
77396,banking
2489833,wellness and fitness services
56203612,primary and secondary education
3935809,hospitals and health care
74200210,retail
10108518,real estate
68122,utilities
49565,law practice
65715832,biotechnology research
81289749,it services and it consulting
77686795,food and beverage services
133825,"appliances, electrical, and electronics manufacturing"
1694446,software development
33191312,truck transportation
283560,broadcast media production and distribution
72416,construction
6185034,facilities services
4621459,food and beverage services
2404549,travel arrangements
71043281,software development
80861023,staffing and recruiting
90647846,retail
1118621,real estate
71147237,hospitals and health care
397202,fundraising
47915117,it services and it consulting
905283,non-profit organizations
1793759,construction
1885848,education administration programs
16023043,accounting
36992356,it services and it consulting
554463,medical equipment manufacturing
4401089,environmental services
2882264,machinery manufacturing
77133274,environmental services
3880812,hospitality
18997318,construction
65461715,real estate
72303532,renewable energy semiconductor manufacturing
7137020,hospitals and health care
202963,business consulting and services
10523214,real estate
3293310,wellness and fitness services
1008255,personal care product manufacturing
11189309,construction
34511,airlines and aviation
35537545,hospitals and health care
7959581,law practice
339022,packaging and containers manufacturing
1861546,automation machinery manufacturing
60544198,insurance
16231181,real estate
3503047,travel arrangements
623337,staffing and recruiting
24046,higher education
9228612,security and investigations
71081692,facilities services
224130,staffing and recruiting
71044795,business consulting and services
11062133,staffing and recruiting
10284134,real estate
4782108,airlines and aviation
1312688,public relations and communications services
8873026,construction
54361471,law practice
14839340,mental health care
27010849,staffing and recruiting
96116700,insurance
2947832,truck transportation
35924427,outsourcing and offshoring consulting
772880,civil engineering
29023262,truck transportation
75589548,advertising services
10471330,software development
10337231,hospitals and health care
415455,"technology, information and internet"
27185316,consumer services
10638731,construction
71370536,renewable energy semiconductor manufacturing
68560795,business consulting and services
26560101,staffing and recruiting
89748297,insurance
102852048,professional training and coaching
34694097,it services and it consulting
68688,wholesale
16159049,investment banking
23689,higher education
40869470,mental health care
868951,machinery manufacturing
97122,financial services
10954,truck transportation
2708302,facilities services
73192215,truck transportation
15977608,civil engineering
11278121,insurance
285904,wholesale building materials
